SIREN;Dénomination;SIRET;Code APE;Procédures collectives (type);Procédures collectives (date);Code postal;Date de création;Tranche effectifs;Capital souscrit non appelé (I) (AA) 2016 (€);TOTAL (II) (net) (BJNET) 2016 (€);Matières premières, approvisionnements (net) (BLNET) 2016 (€);En cours de production de biens (net) (BNNET) 2016 (€);En cours de production de services (net) (BPNET) 2016 (€);Produits intermédiaires et finis (net) (BRNET) 2016 (€);Marchandises (net) (BTNET) 2016 (€);Avances et acomptes versés sur commandes (net) (BVNET) 2016 (€);Clients et comptes rattachés (3) (net) (BXNET) 2016 (€);Autres créances (3) (net) (BZNET) 2016 (€);Capital souscrit et appelé, non versé (net) (CBNET) 2016 (€);Valeurs mobilières de placement (net) (CDNET) 2016 (€);Disponibilités (net) (CFNET) 2016 (€);Charges constatées d'avance (3) (net) (CHNET) 2016 (€);TOTAL (III) (net) (CJNET) 2016 (€);Primes de remboursement des obligations (CM) 2016 (€);Ecarts de conversion actif (CN) 2016 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2016 (€);Capital social ou individuel (1) (DA) 2016 (€);Report à nouveau (DH) 2016 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2016 (€);TOTAL (I) (DL) 2016 (€);TOTAL(II) (DO) 2016 (€);TOTAL (III) (DR) 2016 (€);Autres emprunts obligataires (DT) 2016 (€);Emprunts obligataires convertibles (DS) 2016 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2016 (€);Emprunts et dettes financières divers (DV) 2016 (€);Avances et acomptes reçus sur commandes en cours (DW) 2016 (€);Dettes fournisseurs et comptes rattachés (DX) 2016 (€);Dettes fiscales et sociales (DY) 2016 (€);Dettes sur immobilisations et comptes rattachés (DZ) 2016 (€);Autres dettes (EA) 2016 (€);dont comptes courants d'associés de l'exercice N (EA2) 2016 (€);Produits constatés d'avance (EB) 2016 (€);TOTAL (IV) (EC) 2016 (€);TOTAL GENERAL (I à V) (EE) 2016 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2016 (€);Chiffre d'affaires net (France) (FJ) 2016 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2016 (€);Chiffre d'affaires net (Total) (FL) 2016 (€);Subventions d'exploitation (FO) 2016 (€);Reprises sur amortissements et provisions, transferts de charges (9) (FP) 2016 (€);Total des produits d'exploitation (2) (I) (FR) 2016 (€);Achats de marchandises (y compris droits de douane) (FS) 2016 (€);Variation de stock (marchandises) (FT) 2016 (€);Achats de matières premières et autres approvisionnements (y compris droits de douane) (FU) 2016 (€);Variation de stock (matières premières et approvisionnements) (FV) 2016 (€);Autres achats et charges externes (3) (6 bis) (FW) 2016 (€);Impôts, taxes et versements assimilés (FX) 2016 (€);Salaires et traitements (FY) 2016 (€);Charges sociales (10) (FZ) 2016 (€);Dotations d'exploitation sur immobilisations (dotations aux amortissements) (GA) 2016 (€);Dotations d'exploitation sur immobilisations (dotations aux provisions) (GB) 2016 (€);Dotations d'exploitation sur actif circulant (dotations aux provisions) (GC) 2016 (€);Dotations d'exploitation pour risques et charges (dotations aux provisions) (GD) 2016 (€);Autres charges (12) (GE) 2016 (€);Total des charges d'exploitation (4) (II) (GF) 2016 (€);1 - RESULTAT D'EXPLOITATION (I - II) (GG) 2016 (€);Total des produits financiers (V) (GP) 2016 (€);Intérêts et charges assimilées (GR) 2016 (€);Total des charges financières (VI) (GU) 2016 (€);Dotations financières aux amortissements et provisions (GQ) 2016 (€);Reprises sur provisions & transferts de charges (GM) 2016 (€);Total des produits exceptionnels (VII) (HD) 2016 (€);Reprises sur provisions & transferts de charges (HC) 2016 (€);Dotations exceptionnelles aux amortissements et provisions (6 ter) (HG) 2016 (€);Total des charges exceptionnelles (VIII) (HH) 2016 (€);4 - RESULTAT EXCEPTIONNEL (VII - VIII) (HI) 2016 (€);5 - BENEFICE OU PERTE (Total des produits - total des charges) (HN) 2016 (€);Participation des salariés aux résultats de l'entreprise (HJ) 2016 (€);Impôts sur les bénéfices (HK) 2016 (€);Clients douteux ou litigieux - Montant brut (VA) 2016 (€);Sécurité sociale et autres organismes sociaux - Montant brut (8D) 2016 (€);Impôts sur les bénéfices - Montant brut (8E) 2016 (€);T.V.A. - Montant brut (VW) 2016 (€);Emprunts remboursés en cours d’exercice (VK) 2016 (€);Emprunts souscrits en cours d’exercice - à 1 an au plus (VJ2) 2016 (€);Emprunts souscrits en cours d’exercice - à plus d'un an et 5 ans au plus (VJ3) 2016 (€);Emprunts souscrits en cours d’exercice - à plus de 5 ans (VJ4) 2016 (€);Effets portés à l’escompte et non échus (YS) 2016 (€);Sous‐traitance (YT) 2016 (€);Effectif moyen du personnel (YP) 2016;Ecarts de conversion passif (V) (ED) 2016 (€);Production stockée (FM) 2016 (€);Production immobilisée (FN) 2016 (€);(3) Dont Crédit-bail mobilier (HP) 2016 (€);(3) Dont Crédit-bail immobilier (HQ) 2016 (€);3 - RESULTAT COURANT AVANT IMPOTS (I - II + III - IV + V - VI) (GW) 2016 (€);Ville;Nombre de mois de l'exercice comptable 2016;Notation NOTA-PME 2016;Catégorie juridique (Niveau II)
797876778;HOTEL EXCELSIOR CHAMONIX;79787677800029;5510Z;"Autre jugement et ordonnance
Dépôt de l'état des créances
Autre jugement et ordonnance
Autre jugement et ordonnance";"16/06/2020
30/09/2019
19/05/2019
28/11/2017";74400;27/09/2013;De 20 à 49 salariés;0;14630814;31281;0;0;0;2638;0;133557;613125;0;0;69652;12356;862608;0;0;15514602;7183791;-1322784;-546538;5314470;0;58076;0;0;2089413;6626527;105613;1010034;210672;0;99799;0;0;10142057;15514602;0;2934935;0;2934935;0;28327;2963511;330;-2638;334793;-18072;724115;55179;901061;225617;988846;0;0;0;198681;3407911;-444399;43;102138;102138;0;0;0;0;0;44;-44;-546538;0;0;0;58613;0;6355;130528;0;0;0;0;0;0;0;0;0;0;0;-546494;CHAMONIX-MONT-BLANC;12;4,2;Société en commandite
317097954;BATI;31709795400042;4334Z;"Dépôt de l'état des créances
Jugement de plan de redressement
Jugement d'ouverture d'une procédure de redressement judiciaire
Jugement de plan de redressement
Dépôt de l'état des créances";"27/08/2021
05/02/2021
15/11/2019
24/10/2008
10/10/2008";69680;01/01/1979;De 20 à 49 salariés;0;150422;126314;7040;0;0;0;0;1381930;82359;0;0;332647;9242;1939534;0;0;2089956;121000;0;246348;838289;0;49363;0;0;15821;169866;0;573910;442513;0;191;0;0;1202303;2089956;176;4470198;0;4470198;503;39434;4503987;0;0;1417645;-21206;1853444;35558;504726;285941;52842;0;0;36509;2;4165463;338523;3401;5916;5916;0;0;20237;0;0;12270;7967;246348;0;97628;0;0;0;0;0;0;0;0;0;0;0;0;-6207;0;49268;0;336009;CHASSIEU;12;6,5;Société à responsabilité limitée (SARL)
400450706;TRAVAUX METALLIQUES INDUSTRIELS SETOIS;40045070600017;3320A;"Jugement de plan de redressement
Jugement d'ouverture d'une procédure de redressement judiciaire";"21/02/2021
05/03/2019";34110;24/03/1995;De 20 à 49 salariés;0;287287;39918;0;0;0;0;4172;1428095;482969;0;0;23447;6661;1985263;0;0;2272549;164111;-214737;113322;290600;0;200;0;0;0;0;0;770980;589942;0;0;0;0;1981750;2272549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8970;99654;0;301117;0;0;0;0;0;0;0;0;0;0;0;0;0;FRONTIGNAN;12;4,5;Société à responsabilité limitée (SARL)
305164733;ETABLISSEMENTS CAMILLE PARRAIN;30516473300019;4675Z;"Jugement autorisant la reprise des poursuites individuelles des créanciers
Jugement d'ouverture d'une procédure de redressement judiciaire";"17/06/2021
29/12/2019";23210;01/01/1976;De 6 à 9 salariés;0;176815;0;0;0;0;1091750;0;187054;14987;0;0;44396;15591;1353779;0;0;1530593;100000;0;-3967;519570;0;2343;0;0;326278;346785;0;218728;104809;0;12080;0;0;1008681;1530593;315061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MARSAC;12;3,8;Société à responsabilité limitée (SARL)
332834035;ALLARD ET FILS;33283403500039;4636Z;"Jugement modifiant le plan de redressement
Jugement de plan de redressement
Dépôt de l'état des créances
Jugement d'ouverture d'une procédure de redressement judiciaire";"13/11/2020
13/09/2019
12/05/2019
20/06/2018";59211;01/04/1985;De 3 à 5 salariés;0;55005;11585;0;0;0;546708;0;432136;40926;0;0;26490;7712;1065557;0;0;1120561;120000;18342;15220;190986;0;0;0;0;236;63647;0;789040;63370;0;13284;0;0;929575;1120561;236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;228272;42454;0;5938;0;0;0;0;0;0;0;0;0;0;0;0;0;SANTES;12;4,8;Société à responsabilité limitée (SARL)
300823531;ENTREPRISE GUENIOT;30082353100029;4399C;"Dépôt de l'état des créances
Jugement de plan de redressement
Jugement d'ouverture d'une procédure de redressement judiciaire
Autre jugement prononçant";"30/08/2019
19/07/2019
13/07/2018
13/07/2018";15100;01/01/1974;De 20 à 49 salariés;0;400210;139103;195338;0;0;0;0;500304;24989;0;0;0;29560;889294;0;0;1289504;31709;0;-38;324221;0;0;0;0;279558;84848;19281;143192;206906;0;231499;0;0;965282;1289504;117029;1640351;0;1640351;0;45442;1715111;0;0;351442;-6303;369652;26331;551339;313355;82751;0;1366;0;3086;1693018;22094;53;10014;10014;0;0;9001;0;0;21171;-12170;-38;0;0;225083;102785;0;74155;67129;0;0;0;0;642;26;0;29304;0;7356;0;12132;LES TERNES;12;3,3;Société à responsabilité limitée (SARL)
399207729;EDUNIVERSAL;39920772900050;8899B;"Jugement modifiant le plan de redressement
Dépôt de l'état des créances
Dépôt de l'état des créances
Jugement de plan de redressement
Jugement d'ouverture d'une procédure de redressement judiciaire";"27/07/2021
03/05/2019
28/04/2019
01/03/2019
01/03/2018";92190;01/12/1994;De 10 à 19 salariés;0;8020527;0;0;238477;0;0;0;3140036;2224727;0;977403;23577;166420;6770640;0;0;15059034;565975;-5399055;-5577583;1182545;3700000;801670;0;0;1214791;89738;0;3995016;3211751;22490;322868;0;518164;9374819;15059034;0;3738809;0;3738809;2609;840657;6074870;0;0;0;0;3915361;129051;1752415;710540;416435;0;1317951;0;612732;8854485;-2779615;51625;765967;1767776;1001793;45233;838591;58799;462641;1951205;-1112614;-5577583;0;-30797;3353935;1111637;0;1805552;44351;0;0;0;0;0;0;0;43712;1457785;0;0;-4495766;MEUDON;12;2,2;Société anonyme à conseil d'administration
808360366;MEDIA H REGIE ANTILLES GUYANE;80836036600013;7312Z;"Dépôt de l'état des créances
Jugement d'ouverture d'une procédure de redressement judiciaire";"18/01/2019
02/02/2018";97232;29/10/2014;De 6 à 9 salariés;0;100000;0;0;0;0;0;0;970952;150016;0;0;78921;41633;1241522;0;0;1341522;50000;-34116;-92578;-76694;0;0;0;0;1711;567224;0;544121;196376;0;11586;0;97199;1418217;1341522;1711;3292431;0;3292431;30;4424;3296897;0;0;0;0;2954518;11174;238368;60548;0;0;115944;0;7348;3387899;-91002;1444;3020;3020;0;0;0;0;0;0;0;-92578;0;0;0;48388;0;126274;0;0;0;0;0;0;7;0;0;0;0;0;-92578;LE LAMENTIN;12;3,3;Société par actions simplifiée
431389667;GRAND VAR SPORT;43138966700012;4764Z;Jugement d'ouverture de liquidation judiciaire;28/06/2019;83130;15/04/2000;De 10 à 19 salariés;0;346855;5064;0;0;0;1141924;2000;75735;261712;0;0;95606;104979;1687019;0;0;2033874;38112;0;71588;752948;0;125757;0;0;113373;120404;0;717125;197211;0;7056;0;0;1155169;2033874;0;4603365;0;4603365;0;14199;4620596;2668356;36222;19690;0;907927;109249;528192;116410;73316;0;0;0;837;4460199;160397;1197;6272;6272;0;0;0;0;67244;67688;-67688;71588;0;16046;0;31239;0;25912;0;0;0;0;0;0;0;0;0;0;0;0;155322;LA GARDE;12;5,7;Société à responsabilité limitée (SARL)
538141565;SHOP 38;53814156500019;4775Z;"Jugement arrêtant le plan de sauvegarde
Dépôt de l'état des créances
Jugement d'ouverture d'une procédure de sauvegarde";"05/07/2019
01/02/2019
20/04/2018";69780;14/11/2011;0 salarié à la fin de l'année;0;1154439;0;0;0;0;749402;0;52174;512291;0;0;103233;3888;1420987;0;0;2575426;566240;0;135439;777498;0;0;0;0;618535;344502;0;753748;75584;0;5559;0;0;1797928;2575426;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;638;31523;0;3557;190319;0;0;0;0;0;0;0;0;0;0;0;0;MIONS;12;5,1;Société par actions simplifiée
802609669;MANUTRUCKS FRANCE;80260966900030;5224B;"Jugement de plan de redressement
Dépôt de l'état des créances
Dépôt de l'état des créances
Jugement d'ouverture d'une procédure de redressement judiciaire";"11/10/2019
09/08/2019
26/07/2019
03/05/2018";75008;27/05/2014;De 20 à 49 salariés;0;1;0;0;0;0;0;0;507440;46465;0;0;0;0;553905;0;0;553906;10000;-182844;5945;-166900;0;0;0;0;18202;1;0;121325;581277;0;0;0;0;720805;553906;18202;1484038;0;1484038;0;8811;1492851;0;0;0;0;107967;17539;865240;490046;0;0;0;0;2;1480794;12057;0;2423;2423;0;0;1765;0;0;5455;-3690;5945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9634;PARIS 8;12;2,6;Société à responsabilité limitée (SARL)
434407623;MAISON DUBERNET;43440762300090;1013A;"Liste des créances nées après le jugement d'ouverture d'une procédure de liquidation judiciaire
Jugement prononçant la résolution du plan de sauvegarde et la liquidation judiciaire
Jugement arrêtant le plan de sauvegarde
Dépôt de l'état des créances
Jugement d'ouverture d'une procédure de sauvegarde";"30/11/2021
13/11/2020
19/03/2020
26/09/2019
09/08/2018";75007;01/01/2001;De 20 à 49 salariés;0;757394;0;0;0;964175;0;0;1806561;325865;0;0;172036;8052;3276689;0;0;4034083;35250;-75905;-209307;128632;12001;0;0;0;1030924;1560596;0;683436;597732;0;20763;0;0;3893451;4034083;0;2745405;135738;2881143;28573;90983;3250866;53285;0;1443007;0;770812;45141;771991;209534;136364;0;0;0;1189;3431321;-180455;0;28691;28691;0;0;36407;0;2406;40168;-3761;-209307;0;-3600;0;435927;0;4367;46792;0;0;0;0;0;0;0;223487;19169;0;0;-209146;PARIS 7;12;1,9;Société à responsabilité limitée (SARL)
420282915;TUNING / ECOMARCHE;42028291500016;4711D;"Jugement de plan de redressement
Dépôt de l'état des créances
Jugement d'ouverture d'une procédure de redressement judiciaire";"03/07/2019
03/02/2019
04/01/2018";36240;02/09/1998;De 6 à 9 salariés;0;181769;0;0;0;0;201178;0;14965;203898;0;344;1844;13756;435985;0;0;617754;182400;-277020;-193208;-272619;0;0;0;0;97369;344916;0;401295;42854;3252;687;0;0;890373;617754;93989;3404030;0;3404030;0;3117;3407423;2785596;59212;1359;151;308395;19225;227111;68030;21949;0;0;0;741;3491769;-84347;7028;32496;32496;0;0;1457;0;95256;96598;-95141;-193208;0;-11747;0;25720;0;3933;0;0;0;0;0;0;0;0;0;0;0;0;-109814;ECUEILLE;12;2,6;Société par actions simplifiée
573620721;LA CARROSSERIE DAUPHINOISE;57362072100015;4520A;"Jugement de conversion en liquidation judiciaire
Jugement arrêtant un plan de cession
Jugement d'ouverture d'une procédure de redressement judiciaire";"15/12/2019
14/11/2019
21/07/2019";38490;01/01/1957;0 salarié à la fin de l'année;0;575090;54910;0;612457;0;1020602;0;759842;212346;0;0;959;5710;2666826;0;0;3241916;568098;503468;53605;1265981;72801;0;0;0;711342;149570;60;608407;433755;0;0;0;0;1903134;3241916;314786;4461059;0;4461059;500;110987;5073059;2365751;-88449;35959;2013;958444;90575;942313;419293;105321;0;125014;0;9487;4965721;107338;0;58140;58140;0;0;5141;0;0;1806;3335;53605;0;-1072;6511;128315;0;69112;80712;0;0;0;0;0;0;0;447666;50000;0;0;49198;LES ABRETS-EN-DAUPHINE;18;3,7;Société par actions simplifiée
677080566;GROUPE ERIMECA;67708056600016;2562B;"Jugement modifiant le plan de redressement
Dépôt de l'état des créances
Jugement de plan de redressement
Jugement arrêtant un plan de cession
Jugement d'ouverture d'une procédure de redressement judiciaire";"29/01/2019
26/11/2012
21/10/2012
24/02/2011
20/07/2010";67560;01/01/1900;De 20 à 49 salariés;0;276568;540275;114958;0;0;0;0;339736;489427;0;0;9871;5709;1499978;0;0;1776546;1800000;-4057509;217167;-893973;0;215165;0;0;1887;4500;0;375488;525590;0;1547888;0;0;2455355;1776546;0;2747723;415307;3163030;0;21077;3244531;0;0;768118;-3150;710107;123379;1119085;403232;32589;0;13500;19967;41;3186870;57661;116;9208;9208;0;0;355628;0;103500;187029;168598;217167;0;0;312629;142889;0;64548;0;0;0;0;0;0;33;0;60406;0;0;0;48569;ROSHEIM;12;3,7;Société à responsabilité limitée (SARL)
304010176;JUMFIL / JUMFIL SOC NOUVELLE;30401017600010;1413Z;"Dépôt de l'état des créances
Jugement de conversion en liquidation judiciaire
Jugement d'ouverture d'une procédure de redressement judiciaire";"09/04/2021
19/03/2021
08/11/2019";69390;01/01/1975;De 20 à 49 salariés;0;103515;267660;0;0;0;1579493;0;283779;222541;0;20837;108794;45765;2528870;0;0;2632385;240000;-144787;5644;570218;0;76651;0;0;80723;50000;0;641157;388764;0;252914;0;0;1985516;2632385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VERNAISON;12;3,8;Société par actions simplifiée
682820311;ENTREPRISE TRANSPORTS GROSPERRIN FRERES;68282031100038;4939B;"Jugement de conversion en liquidation judiciaire
Jugement arrêtant un plan de cession
Jugement d'ouverture d'une procédure de redressement judiciaire
Jugement modifiant le plan de sauvegarde
Dépôt de l'état des créances
Jugement arrêtant le plan de sauvegarde
Jugement d'ouverture d'une procédure de sauvegarde";"04/06/2021
05/05/2021
23/04/2021
29/01/2019
25/01/2011
24/01/2010
21/12/2008";25770;01/01/1968;De 20 à 49 salariés;0;226945;31044;0;0;0;0;0;328163;301059;0;0;12344;214003;886615;0;0;1113560;45734;-666125;254599;-76792;0;0;0;0;127358;0;428;451300;436524;0;174740;0;0;1190352;1113560;90935;3344432;280155;3624587;0;68054;3757317;0;0;459419;-23506;1599724;57387;1090956;425546;34897;0;5295;0;4284;3654006;103311;37;11210;11210;0;0;175949;0;0;13488;162460;254599;0;0;39641;221403;0;65787;0;0;0;0;0;0;0;0;0;0;0;0;92138;SERRE-LES-SAPINS;12;3,7;Société à responsabilité limitée (SARL)
445291677;PROMATEC NORD;44529167700018;4675Z;"Jugement de clôture pour insuffisance d'actif
Jugement d'ouverture de liquidation judiciaire";"12/05/2020
19/09/2019";62620;01/01/2003;De 10 à 19 salariés;0;417162;487622;0;0;0;0;0;972745;313939;0;0;85580;1208;1861095;0;0;2278257;138628;-219528;334840;351835;0;0;0;0;1575036;2550;0;66728;282109;0;0;0;0;1926422;2278257;1054119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70644;0;170754;48005;0;0;0;0;134819;14;0;0;0;0;0;0;RUITZ;12;4,6;Société à responsabilité limitée (SARL)
447823477;BBI / BBI;44782347700032;4642Z;"Dépôt de l'état des créances
Jugement de plan de redressement
Jugement d'ouverture d'une procédure de redressement judiciaire";"09/03/2021
15/09/2020
10/09/2019";13008;24/03/2003;De 10 à 19 salariés;0;119809;0;0;0;0;529711;0;502746;151056;0;0;136341;11370;1331224;0;1510;1452543;100000;463590;3769;577360;0;1510;0;0;56908;43880;0;661486;58773;0;52626;0;0;873673;1452543;15959;2245105;1792905;4038010;0;98543;4138276;2440975;223199;263701;0;766895;17934;282261;135217;23199;0;13106;0;9611;4176098;-37822;95611;17339;60357;1510;1298;1861;0;0;2575;-714;3769;0;-7052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2569;MARSEILLE 8;12;4,1;Société à responsabilité limitée (SARL)
350658167;SARL G G;35065816700019;4631Z;"Dépôt de l'état des créances
Jugement de plan de redressement
Jugement d'ouverture d'une procédure de redressement judiciaire";"16/09/2021
01/07/2021
24/05/2019";84330;18/04/1989;De 10 à 19 salariés;0;1589509;26232;0;0;0;0;767;764683;181263;0;0;571895;30873;1575716;0;0;3165226;15400;0;348396;1306905;0;0;0;0;913860;5238;627;738309;189649;6078;4557;0;0;1858320;3165226;0;0;0;10516013;19461;116;10535858;7375838;0;624432;0;867612;65843;861826;197491;89729;0;0;0;191;10082964;0;7;22281;22281;0;0;18639;0;0;7318;0;348396;0;93543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LE BARROUX;12;5,8;Société à responsabilité limitée (SARL)
490487782;TRANSLAB ATLANTIQUE / STS BEARN;49048778200016;4941B;"Jugement de conversion en liquidation judiciaire de la procédure de sauvegarde
Jugement d'ouverture d'une procédure de sauvegarde";"23/04/2020
24/12/2019";64140;06/06/2006;De 20 à 49 salariés;0;300885;0;0;0;0;0;707;164123;134711;0;30000;60;4000;333602;0;0;634487;301000;-4795;409;314714;0;0;0;0;70051;165;0;57999;191557;0;0;0;0;319773;634487;67388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55476;0;46036;3584;0;0;0;0;0;0;0;0;0;0;0;0;LONS;12;4,4;Société à responsabilité limitée (SARL)
446920431;LABORATOIRES GOBLET DAUMAS;44692043100025;3250A;"Jugement de plan de redressement
Dépôt de l'état des créances
Jugement d'ouverture d'une procédure de redressement judiciaire";"18/12/2019
14/04/2019
06/06/2018";59610;01/01/1969;De 20 à 49 salariés;0;304478;150688;61786;0;0;0;1518;332123;166298;0;50000;41357;25881;829654;0;0;1134133;67600;0;2450;700172;0;0;0;0;27652;9;0;118832;245517;0;41949;0;0;433960;1134133;213;2231187;0;2231187;2198;46349;2306108;0;0;232419;65869;405289;177093;1036662;340559;57716;0;365;0;97;2316073;-9964;9857;647;647;0;0;6410;0;0;3204;3205;2450;0;0;0;0;0;0;21584;0;0;0;0;0;0;0;7443;18876;17007;0;-754;FOURMIES;12;4,5;Société à responsabilité limitée (SARL)
808639249;FORCITY PLATFORM;80863924900024;6202A;"Jugement de clôture pour insuffisance d'actif
Jugement de conversion en liquidation judiciaire
Jugement d'ouverture d'une procédure de redressement judiciaire";"02/04/2021
09/08/2019
12/07/2019";69003;22/12/2014;0 salarié à la fin de l'année;0;594368;0;0;0;0;0;0;796610;298788;0;0;146385;7223;1249007;0;0;1843376;20000;0;256159;343512;0;0;0;0;0;490;0;249680;270850;0;939982;0;38861;1499863;1843376;0;697585;0;697585;23814;10097;1295709;0;0;0;0;394415;10882;717017;88408;12086;0;0;0;23;1222833;72876;0;0;0;0;0;0;0;0;1967;-1967;256159;0;-185250;0;51288;0;132185;0;0;0;0;0;0;0;0;0;562030;0;0;72876;LYON 3EME;12;6,6;Société par actions simplifiée
411588171;MENUISERIE CHARPENTE DU VILLON / MENUISERIE CHARPENTE DU VILLON;41158817100024;4332A;"Jugement d'ouverture d'une procédure de redressement judiciaire
Dépôt de l'état des créances
Jugement de plan de redressement
Jugement d'ouverture d'une procédure de redressement judiciaire";"29/10/2019
11/09/2016
26/02/2015
20/03/2014";02210;07/04/1997;De 10 à 19 salariés;0;274760;37483;39762;0;0;0;6000;297592;88522;0;0;51233;10626;531218;0;0;805977;120000;-1095902;-338813;-566771;0;0;0;0;6806;6405;14797;67711;203667;0;1073363;0;0;1372748;805977;4157;1686345;0;1686345;0;13774;1672710;0;0;637627;84894;380623;20946;537129;269541;51462;0;44847;0;18429;2045498;-372788;104;287;287;0;0;57219;0;0;23989;33230;-338813;0;-928;61844;80828;0;81227;1066;0;0;0;0;84786;20;0;-27542;0;5626;0;-372971;LA CROIX-SUR-OURCQ;12;1,9;Société à responsabilité limitée (SARL)
379485964;POTEL TTP;37948596400025;4312A;"Dépôt de l'état des créances
Jugement arrêtant le plan de sauvegarde
Jugement d'ouverture d'une procédure de sauvegarde";"14/03/2021
30/08/2020
13/10/2019";76760;11/09/1990;De 20 à 49 salariés;0;247381;4650;0;0;0;0;0;1048977;379301;0;0;17620;7179;1457726;0;0;1705107;7622;0;169632;580997;0;0;0;0;187048;0;0;575667;327692;0;33704;0;0;1124110;1705107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70168;0;176383;35235;0;0;0;0;0;29;0;0;0;0;0;0;YERVILLE;12;5;Société par actions simplifiée
533165213;COLLECTION PRIVEE;53316521300042;4759A;"Dépôt de l'état des créances
Jugement modifiant le plan de sauvegarde
Jugement arrêtant le plan de sauvegarde
Jugement d'ouverture d'une procédure de sauvegarde";"24/05/2020
24/04/2020
16/05/2019
16/03/2018";06400;20/06/2011;De 6 à 9 salariés;0;2244382;0;0;0;0;856406;110982;142432;31679;0;0;285481;107414;1534393;0;0;3778775;210000;0;10406;272585;0;44007;0;0;47205;2250642;12000;301515;164110;0;0;0;686711;3462183;3778775;0;2665828;1108419;3774247;0;73601;3848414;1612381;358094;0;0;533973;21054;906482;331021;33896;0;20173;0;220;3817295;31120;341;19537;20829;0;0;0;0;0;225;-225;10406;0;0;70141;85766;0;8953;12883;0;0;0;0;0;9;0;0;0;0;0;10631;CANNES;12;4,3;Société par actions simplifiée
533781894;EXAGON MOTORS;53378189400019;7112B;"Jugement de conversion en liquidation judiciaire
Jugement arrêtant un plan de cession
Jugement prononçant la résolution du plan de sauvegarde et le redressement judiciaire
Dépôt de l'état des créances
Jugement arrêtant le plan de sauvegarde
Jugement d'ouverture d'une procédure de sauvegarde";"31/07/2019
10/07/2019
25/01/2018
26/05/2015
10/03/2015
07/03/2014";58470;01/07/2011;0 salarié à la fin de l'année;0;17909399;237755;0;0;0;0;161451;1021239;2099838;0;0;8311;13807;3542404;0;0;21451803;1993666;-4319716;-2935034;-2228502;400000;50000;0;0;158334;837494;0;618503;373912;0;21214448;0;27613;23230306;21451803;0;1540264;2063920;3604184;0;61614;3665810;103;0;109012;-34177;1302268;17105;817119;277563;4170571;0;77550;0;28;6737143;-3071333;910088;1924924;1925282;0;88729;7101368;0;50000;6572195;529173;-2935034;0;-622321;0;42023;0;276256;3341665;0;0;0;0;433278;11;0;0;0;0;0;-4086528;MAGNY-COURS;18;2,8;Société anonyme à conseil d'administration
328369657;SOCIETE DE MONTAGE ET DE MAINTENANCE INDUSTRIELLE;32836965700023;3311Z;"Dépôt de l'état des créances
Jugement de plan de redressement
Jugement d'ouverture d'une procédure de redressement judiciaire";"24/05/2020
31/01/2020
18/01/2019";88480;19/10/1983;De 20 à 49 salariés;0;460056;0;0;31765;0;0;0;947568;424547;0;977;220282;3353;1628492;0;0;2088548;245000;-19655;-202065;176602;0;0;0;0;13353;508748;109852;635887;577820;0;1861;0;63667;1911946;2088548;0;3044669;301922;3346591;0;64913;3443338;0;0;195097;0;1579677;58474;1356736;355135;38255;0;46906;0;5870;3636148;-192810;2982;24613;24613;0;0;14103;0;0;2254;11849;-202065;0;-528;135703;142210;0;204730;19647;0;0;0;0;0;0;0;31765;0;0;0;-214442;ETIVAL-CLAIREFONTAINE;12;2,6;Société par actions simplifiée
