SIREN;Dénomination;SIRET;Code APE;Procédures collectives (type);Procédures collectives (date);Code postal;Date de création;Tranche effectifs;Capital souscrit non appelé (I) (AA) 2016 (€);TOTAL (II) (net) (BJNET) 2016 (€);Matières premières, approvisionnements (net) (BLNET) 2016 (€);En cours de production de biens (net) (BNNET) 2016 (€);En cours de production de services (net) (BPNET) 2016 (€);Produits intermédiaires et finis (net) (BRNET) 2016 (€);Marchandises (net) (BTNET) 2016 (€);Avances et acomptes versés sur commandes (net) (BVNET) 2016 (€);Clients et comptes rattachés (3) (net) (BXNET) 2016 (€);Autres créances (3) (net) (BZNET) 2016 (€);Capital souscrit et appelé, non versé (net) (CBNET) 2016 (€);Valeurs mobilières de placement (net) (CDNET) 2016 (€);Disponibilités (net) (CFNET) 2016 (€);Charges constatées d'avance (3) (net) (CHNET) 2016 (€);TOTAL (III) (net) (CJNET) 2016 (€);Primes de remboursement des obligations (CM) 2016 (€);Ecarts de conversion actif (CN) 2016 (€);TOTAL GENERAL(I à VI) (net) (CONET) 2016 (€);Capital social ou individuel (1) (DA) 2016 (€);Report à nouveau (DH) 2016 (€);RESULTAT DE L'EXERCICE (bénéfice ou perte) (DI) 2016 (€);TOTAL (I) (DL) 2016 (€);TOTAL(II) (DO) 2016 (€);TOTAL (III) (DR) 2016 (€);Autres emprunts obligataires (DT) 2016 (€);Emprunts obligataires convertibles (DS) 2016 (€);Emprunts et dettes auprès des établissements de crédit (5) (DU) 2016 (€);Emprunts et dettes financières divers (DV) 2016 (€);Avances et acomptes reçus sur commandes en cours (DW) 2016 (€);Dettes fournisseurs et comptes rattachés (DX) 2016 (€);Dettes fiscales et sociales (DY) 2016 (€);Dettes sur immobilisations et comptes rattachés (DZ) 2016 (€);Autres dettes (EA) 2016 (€);dont comptes courants d'associés de l'exercice N (EA2) 2016 (€);Produits constatés d'avance (EB) 2016 (€);TOTAL (IV) (EC) 2016 (€);TOTAL GENERAL (I à V) (EE) 2016 (€);(5) Dont concours bancaires courants, et soldes créditeurs de banques et CCP (EH) 2016 (€);Chiffre d'affaires net (France) (FJ) 2016 (€);Chiffre d'affaires net (Exportations et livraisons intracommunautaires) (FK) 2016 (€);Chiffre d'affaires net (Total) (FL) 2016 (€);Subventions d'exploitation (FO) 2016 (€);Reprises sur amortissements et provisions, transferts de charges (9) (FP) 2016 (€);Total des produits d'exploitation (2) (I) (FR) 2016 (€);Achats de marchandises (y compris droits de douane) (FS) 2016 (€);Variation de stock (marchandises) (FT) 2016 (€);Achats de matières premières et autres approvisionnements (y compris droits de douane) (FU) 2016 (€);Variation de stock (matières premières et approvisionnements) (FV) 2016 (€);Autres achats et charges externes (3) (6 bis) (FW) 2016 (€);Impôts, taxes et versements assimilés (FX) 2016 (€);Salaires et traitements (FY) 2016 (€);Charges sociales (10) (FZ) 2016 (€);Dotations d'exploitation sur immobilisations (dotations aux amortissements) (GA) 2016 (€);Dotations d'exploitation sur immobilisations (dotations aux provisions) (GB) 2016 (€);Dotations d'exploitation sur actif circulant (dotations aux provisions) (GC) 2016 (€);Dotations d'exploitation pour risques et charges (dotations aux provisions) (GD) 2016 (€);Autres charges (12) (GE) 2016 (€);Total des charges d'exploitation (4) (II) (GF) 2016 (€);1 - RESULTAT D'EXPLOITATION (I - II) (GG) 2016 (€);Total des produits financiers (V) (GP) 2016 (€);Intérêts et charges assimilées (GR) 2016 (€);Total des charges financières (VI) (GU) 2016 (€);Dotations financières aux amortissements et provisions (GQ) 2016 (€);Reprises sur provisions & transferts de charges (GM) 2016 (€);Total des produits exceptionnels (VII) (HD) 2016 (€);Reprises sur provisions & transferts de charges (HC) 2016 (€);Dotations exceptionnelles aux amortissements et provisions (6 ter) (HG) 2016 (€);Total des charges exceptionnelles (VIII) (HH) 2016 (€);4 - RESULTAT EXCEPTIONNEL (VII - VIII) (HI) 2016 (€);5 - BENEFICE OU PERTE (Total des produits - total des charges) (HN) 2016 (€);Participation des salariés aux résultats de l'entreprise (HJ) 2016 (€);Impôts sur les bénéfices (HK) 2016 (€);Clients douteux ou litigieux - Montant brut (VA) 2016 (€);Sécurité sociale et autres organismes sociaux - Montant brut (8D) 2016 (€);Impôts sur les bénéfices - Montant brut (8E) 2016 (€);T.V.A. - Montant brut (VW) 2016 (€);Emprunts remboursés en cours d’exercice (VK) 2016 (€);Emprunts souscrits en cours d’exercice - à 1 an au plus (VJ2) 2016 (€);Emprunts souscrits en cours d’exercice - à plus d'un an et 5 ans au plus (VJ3) 2016 (€);Emprunts souscrits en cours d’exercice - à plus de 5 ans (VJ4) 2016 (€);Effets portés à l’escompte et non échus (YS) 2016 (€);Sous‐traitance (YT) 2016 (€);Effectif moyen du personnel (YP) 2016;Ecarts de conversion passif (V) (ED) 2016 (€);Production stockée (FM) 2016 (€);Production immobilisée (FN) 2016 (€);(3) Dont Crédit-bail mobilier (HP) 2016 (€);(3) Dont Crédit-bail immobilier (HQ) 2016 (€);3 - RESULTAT COURANT AVANT IMPOTS (I - II + III - IV + V - VI) (GW) 2016 (€);Ville;Nombre de mois de l'exercice comptable 2016;Notation NOTA-PME 2016;Catégorie juridique (Niveau II)
487630261;ATLANTIQUE MUNOZ MAURIN MENUISERIE;48763026100039;4332B;;;33450;01/01/2006;De 10 à 19 salariés;0;103552;0;449206;0;0;0;0;1158875;158609;0;20080;547969;13341;2348079;0;0;2451631;500000;0;118760;866722;0;2067;0;0;100022;5142;616380;608523;238656;0;14119;0;0;1582842;2451631;0;0;0;3685765;2479;7947;4145743;2260830;81248;0;0;900145;20172;544988;130246;22357;0;1591;2067;44;3963688;182056;1183;44;44;0;0;0;0;0;1193;-1193;118760;0;63242;0;0;0;0;0;0;0;0;0;0;0;0;449206;0;49425;0;183195;MONTUSSAN;12;6;Société à responsabilité limitée (SARL)
311079701;COMAT;31107970100059;7112B;;;31130;01/01/1977;De 50 à 99 salariés;0;1557151;60843;0;0;0;0;0;2583613;1206608;0;0;201351;24166;4076583;0;0;5633735;600000;0;96373;858026;0;4677;0;0;2023843;400378;0;841072;1328929;0;1040;0;175767;4771030;5633735;1263230;6783967;160034;6944001;288092;70134;7555492;0;0;612315;-3557;2516971;173390;3026069;1435883;286081;0;666;0;508;8048328;-492835;155;79688;79688;0;0;58477;34772;0;87745;-29268;96373;0;-698012;0;577298;0;107376;65942;0;0;0;0;1285814;77;0;0;252947;18792;0;-572369;FLOURENS;12;3,1;Société par actions simplifiée
803686260;PROMAN 151;80368626000016;7820Z;;;04100;18/07/2014;De 3 à 5 salariés;0;18431;0;0;0;0;0;0;721448;1002115;0;0;190167;0;1913730;0;0;1932161;100000;167416;33870;311285;0;0;0;0;0;10749;0;421027;689029;0;500071;0;0;1620876;1932161;0;6499740;0;6499740;0;52582;6552355;0;0;0;0;236610;165807;4742066;1137185;3960;0;0;0;205543;6491171;61185;20;23064;23064;0;0;1;0;0;4272;-4270;33870;0;0;0;245756;0;190099;0;0;0;0;0;0;0;0;0;0;0;0;38140;MANOSQUE;12;4,4;Société par actions simplifiée
799167069;R.N.V. DISTRIBUTION;79916706900019;4634Z;;;05000;11/12/2013;De 20 à 49 salariés;0;1055057;18241;0;0;0;559278;0;999525;975194;0;0;144725;0;2696962;0;0;3752020;5000;0;167294;423274;0;0;0;0;64922;983518;0;1200938;231894;430976;416496;0;0;3328745;3752020;422;7461899;0;7461899;0;34507;7499386;4186255;-23578;112294;-5802;1082214;357065;743421;313587;316179;0;98635;0;34895;7215164;284223;0;36491;36491;0;0;13054;0;0;22844;-9790;167294;0;70647;103476;112984;0;0;0;0;0;0;0;0;0;0;0;0;9274;0;247731;GAP;12;5,9;Société par actions simplifiée
499395838;PREST'ALL COLMAR;49939583800034;7820Z;;;68000;09/07/2007;De 3 à 5 salariés;0;99423;0;0;0;0;0;3120;1700174;712546;0;209061;621226;5105;3251233;0;0;3350655;500000;0;510158;1952788;0;100664;0;0;27571;0;0;71018;1198128;0;486;0;0;1297204;3350655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6960;0;0;0;0;0;189;0;0;0;0;0;0;COLMAR;12;6,1;Société par actions simplifiée
317526309;R D M VIDEO;31752630900057;4643Z;;;95110;01/01/1979;De 20 à 49 salariés;0;173017;0;0;0;0;466592;0;1119664;392079;0;890;651380;25833;2656438;0;0;2829455;200000;0;158460;1503422;0;0;0;0;41406;45053;0;944743;265939;0;28892;0;0;1326033;2829455;35;6645666;124333;6769999;905;14378;6785330;5093637;14196;12427;0;570109;32433;614093;180235;69080;0;0;0;15;6586224;199106;868;632;632;0;0;9783;0;0;177;9605;158460;0;50487;252421;80229;0;124636;0;0;0;0;0;0;0;0;0;0;9321;0;199342;SANNOIS;12;5,8;Société anonyme à conseil d'administration
305732646;COFIP;30573264600040;6820B;;;92500;15/11/1983;De 6 à 9 salariés;0;16485718;0;0;0;0;0;0;248574;960252;0;0;5088403;940;6298170;0;0;22783888;4720960;9030155;911706;20419012;0;129704;0;0;0;1105533;0;797916;167984;77304;86436;0;0;2235172;22783888;0;5818550;0;5818550;0;447;5818997;1426;0;0;0;1365270;265532;381700;173681;2153080;10349;0;0;8;4351046;1467951;31198;2980;2980;0;0;0;0;0;9553;-9553;911706;0;574910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1496169;RUEIL-MALMAISON;12;8,9;Société par actions simplifiée
502013881;LA COMPAGNIE DES MATIERES PREMIERES;50201388100045;4677Z;;;92400;02/01/2008;De 6 à 9 salariés;0;34843;0;0;0;0;0;0;2180385;108119;0;0;397904;8841;2695249;0;0;2730092;278950;158856;8536;465459;0;31385;0;0;2735;0;0;1952138;235786;0;11609;0;0;2202268;2730092;2735;7304135;1441286;8745422;0;1060;8749323;7292231;0;0;0;454150;51999;636637;287571;11552;0;0;0;869;8735009;14314;408;433;433;0;0;16966;10615;0;4002;12964;8536;0;18718;2340934;0;0;0;0;0;0;0;0;0;0;30980;0;0;0;0;14290;COURBEVOIE;12;4;Société par actions simplifiée
424932937;BOURBON FROID OCEAN INDIEN;42493293700065;2825Z;;;97490;11/10/1999;De 50 à 99 salariés;0;1978759;485753;0;34559;0;50019;89472;2137963;885867;0;0;82043;169035;3934714;0;0;5913473;2165000;-1369713;59858;859880;0;48216;0;0;1409718;178584;432881;1592870;668217;0;715273;0;7831;5005376;5913473;567239;5786529;0;5786529;7981;410207;6206374;0;0;2488327;13725;904937;85402;1635041;635907;122923;0;471317;21879;25215;6404676;-198302;1978;51171;51171;0;0;679823;0;56288;374869;304954;59858;0;-2400;0;0;0;0;0;0;0;0;0;0;0;0;1273;0;304;0;-247495;SAINT-DENIS;12;3,3;Société par actions simplifiée
413065095;PETARD;41306509500049;4632A;;;75013;01/07/1997;De 20 à 49 salariés;0;572987;0;0;0;0;326198;0;752517;103319;0;15;118119;18060;1318229;0;0;1891215;37000;7590;30715;637005;0;0;0;0;524032;1983;0;469182;259013;0;0;0;0;1254211;1891215;246758;6183582;0;6183582;0;13855;6197437;4359421;-56809;27612;0;477926;44832;869292;362219;49235;0;15826;0;17;6149571;47866;0;6180;6180;0;0;47432;0;0;58403;-10971;30715;0;0;817694;0;0;0;91153;0;0;0;0;0;0;0;0;0;84915;0;41685;PARIS 13;12;3,9;Société à responsabilité limitée (SARL)
498606821;BIG PROPERTY;49860682100045;6810Z;;;57000;04/05/2007;De 1 à 2 salariés;0;3974;0;0;0;0;3980994;186;274813;104813;0;0;2671;5121;4368599;0;0;4372574;30000;813;95141;126839;0;0;0;0;3624147;2747;0;320421;61122;0;237295;0;0;4245734;4372574;0;1745000;0;1745000;0;21343;1766343;1247918;-2383876;1291707;0;1404835;32191;4226;0;1845;0;0;0;1280;1600130;166212;87;62948;62948;0;0;30771;0;0;1895;28875;95141;0;37087;0;0;0;49222;0;0;0;0;0;0;0;0;0;0;0;0;103352;METZ;12;5,2;Société à responsabilité limitée (SARL)
804646149;TERIDEAL SEGEX TRAVAUX ET SERVICES;80464614900075;4312A;;;91320;04/09/2014;De 10 à 19 salariés;0;2594;0;0;0;0;16400;4701;1575823;272344;0;0;207579;3612;2080458;0;0;2083052;100000;-57954;-6247;35799;0;88993;0;0;304;51571;42404;1133322;464985;0;97116;0;168559;1958261;2083052;0;3843014;0;3843014;0;53582;3896599;933989;-14606;6302;0;2467330;14828;252289;146312;557;0;0;88993;1;3895994;605;13;1082;1082;0;0;0;0;0;0;0;-6247;0;5783;0;68326;0;382530;0;0;0;0;0;0;0;0;0;0;0;0;-464;WISSOUS;12;3,6;Société par actions simplifiée
311845390;ANJOU TRAVAUX PUBLICS;31184539000013;4312A;;;49700;01/01/1978;De 20 à 49 salariés;0;314013;83085;93882;0;0;0;0;1183834;123886;0;33845;685945;51382;2255859;0;0;2569872;100000;0;223318;1227028;0;0;0;0;188670;107815;0;556494;438367;0;51498;0;0;1342843;2569872;1694;0;0;4902146;500;75593;4971016;0;0;1462840;21099;1522655;65340;1030801;555111;94870;0;6459;0;5934;4765108;205908;8;2922;2922;0;0;125421;0;0;22189;103232;223318;13423;69485;0;0;0;0;57889;0;0;0;0;0;0;0;-7417;0;169043;0;202994;BROSSAY;12;6,4;Société par actions simplifiée
451759047;SCIERIE DEGRAD SARAMACA;45175904700017;1610A;;;97310;16/12/2003;De 20 à 49 salariés;0;549151;503426;0;0;910863;0;4500;1335285;158445;0;0;186784;29121;3128423;0;0;3677574;40000;0;39580;1450609;0;30000;0;0;267469;765011;0;1005876;158608;0;0;0;0;2196965;3677574;1433;2606874;1734881;4341754;0;6220;4782432;103609;0;1591554;595233;1044093;84501;949418;287606;90294;30000;15852;0;29;4792189;-9757;0;10117;10117;0;0;61925;0;0;2471;59454;39580;0;0;67761;63927;0;0;154518;0;0;0;0;0;0;0;434436;0;0;0;-19874;KOUROU;12;4;Société par actions simplifiée
382308450;PHYTOGRAIN;38230845000032;4621Z;;;60390;28/06/1991;De 3 à 5 salariés;0;106450;0;0;0;0;262319;0;2058528;58927;0;0;445;2389;2391981;0;0;2498431;50000;941013;143698;1139711;0;0;0;0;38164;58481;0;570495;210159;0;481421;0;0;1358720;2498431;38164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36025;0;20052;0;0;0;0;0;0;0;0;0;0;0;0;0;BERNEUIL-EN-BRAY;12;4,6;Société par actions simplifiée
423559640;T.P.M.S. - TOLERIE DE PRECISION - MECANO- SOUDURE;42355964000010;3101Z;;;89110;01/07/1999;De 20 à 49 salariés;0;617142;588594;455689;0;0;0;1422;166677;229587;0;0;267151;29186;1738309;0;0;2355451;521775;380905;20809;1257908;0;0;0;0;388646;3453;0;423425;257442;0;24575;0;0;1097543;2355451;1140;2817421;0;2817421;0;125173;3004923;0;0;644083;-67399;1040625;48492;842815;346305;30076;0;0;0;84095;2969094;35828;3318;19717;19717;0;3279;2083;0;0;702;1380;20809;0;0;39232;89717;0;39194;20931;0;0;0;0;0;0;0;59426;0;0;17499;19429;MONTHOLON;12;4,8;Société à responsabilité limitée (SARL)
794033308;CEANDIS;79403330800022;4711D;;;33680;07/06/2013;De 10 à 19 salariés;0;2184629;9399;0;0;0;243885;3170;4292;0;0;0;1013572;38617;1433356;0;0;3617985;20000;-37760;412568;394808;0;0;0;0;0;0;0;476626;0;17444;88;0;137950;3223177;3617985;0;5816787;0;5816787;0;20280;5839703;3285568;1807;504110;-1632;790064;37191;428001;101714;239140;0;45800;0;588;5432351;407353;38;33460;33460;0;0;42464;0;0;4283;38181;412568;0;-457;24;157686;0;602;191351;0;0;0;0;0;0;0;0;0;0;0;373930;LACANAU;12;6;Société par actions simplifiée
301482543;SECNO;30148254300024;6920Z;;;76130;01/01/1975;De 50 à 99 salariés;0;523296;0;839576;0;0;0;0;2149063;34845;0;0;3459;43069;3070012;0;0;3593308;300000;0;486991;1209696;0;0;0;0;515150;0;0;438195;971481;0;71778;0;387007;2383612;3593308;236140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117624;0;0;0;0;0;0;0;0;0;0;0;0;MONT-SAINT-AIGNAN;12;4,8;Société par actions simplifiée
491538047;REGIONAL INTERIM DU LEON;49153804700078;7820Z;;;35760;04/09/2006;De 3 à 5 salariés;0;79860;0;0;0;0;0;0;838995;1336204;0;0;148771;7361;2331331;0;0;2411191;143000;0;241966;787548;0;0;0;0;356400;30057;0;225056;902423;0;109707;0;0;1623643;2411191;5531;4945085;0;4945085;667;10913;4959085;0;0;0;0;337045;140219;3350257;847147;11478;0;603;0;633;4687382;271703;14238;0;0;0;0;36131;32000;0;15866;20266;241966;21697;42543;2412;336403;0;237009;0;0;0;0;0;0;119;0;0;0;0;0;285940;MONTGERMONT;12;6;Société par actions simplifiée
414505586;DURBESSON ILE DE FRANCE;41450558600027;6622Z;;;84000;15/10/1997;De 20 à 49 salariés;0;124456;0;0;0;0;0;0;916530;2740516;0;0;265569;8048;3930662;0;0;4055118;120000;55083;406659;1453789;0;0;0;0;0;322948;0;1163251;206351;0;908779;0;0;2601329;4055118;0;3439386;0;3439386;0;3463;3443403;0;0;1980;0;1760289;111814;665309;304655;38773;0;0;0;15;2882835;560568;0;0;0;0;0;75779;0;0;15921;59858;406659;0;213766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12499;0;560568;AVIGNON;12;7,5;Société par actions simplifiée
421183013;JACQUET PARIS;42118301300018;2550B;;;69800;14/12/1998;De 10 à 19 salariés;0;1276902;0;0;0;0;880296;0;145468;264745;0;0;24527;25681;1340719;0;0;2617621;160000;-2616637;-481083;-2484420;0;157153;0;0;8294;3955645;0;853370;122927;0;4650;0;0;4944889;2617621;8294;4759671;186080;4945752;0;39184;4984956;3488100;0;20248;27908;888971;33875;497628;179340;204290;0;26667;772;1525;5369328;-384371;0;98900;98900;0;0;7462;3879;1973;5274;2187;-481083;0;0;12544;73582;0;5918;0;0;0;0;0;0;0;0;0;0;0;0;-483271;SAINT-PRIEST;12;2,7;Société par actions simplifiée
341831923;DI.ME.TEL.;34183192300022;4643Z;;;19100;03/08/1987;De 10 à 19 salariés;0;51415;0;0;0;0;1661645;5620;409268;205061;0;0;49091;5917;2336603;0;0;2388019;300000;0;9541;998524;0;0;0;0;231887;859;11642;1041877;103228;0;0;0;0;1389495;2388019;231887;6127088;0;6127088;0;3663;6130753;5156224;-77445;0;0;535777;34234;275010;105117;19404;0;72200;0;24;6120548;10205;4155;2915;12915;10000;0;8937;0;0;583;8353;9541;0;257;156354;26130;0;55496;3750;0;0;0;0;3087;9;0;0;0;13789;0;1445;BRIVE-LA-GAILLARDE;12;3,8;Société par actions simplifiée
447708116;KRAMER ELECTRONICS FRANCE;44770811600044;4652Z;;;91120;05/03/2003;De 10 à 19 salariés;0;46081;0;0;0;0;574452;0;1659004;23679;0;0;182395;29376;2468906;0;0;2514987;7500;0;139223;723968;0;88126;0;0;0;0;0;1219909;462697;0;20288;0;0;1702893;2514987;0;6796194;50779;6846973;0;86588;6937144;4777634;1219;0;0;584560;46456;872691;388676;11782;0;10260;16119;13902;6723299;213846;0;2790;2642;0;0;0;0;0;2633;-2633;139223;0;69348;1672084;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;211203;PALAISEAU;12;4,9;Société par actions simplifiée
448702811;SDAS;44870281100010;4764Z;;;87000;21/05/2003;De 20 à 49 salariés;0;499755;0;0;0;0;1115377;0;8005;81979;0;0;227250;4909;1437521;0;0;1937276;342384;-132931;65009;376278;0;0;0;0;229742;0;1154;255966;163692;0;910442;0;0;1560997;1937276;0;3920040;0;3920040;744;76410;3997229;2519054;-109556;0;0;618032;92486;475574;137531;102439;0;105622;0;34463;3975644;21586;44850;24876;24876;0;0;4857;0;0;6296;-1440;65009;0;-24889;2118;29643;0;50990;150696;0;0;0;0;28013;0;0;0;0;0;0;41559;LIMOGES;12;5,2;Société par actions simplifiée
325980449;FRANCEPIERRE POITOU-CHARENTES;32598044900012;2370Z;"Jugement de plan de redressement
Dépôt de l'état des créances
Autre jugement prononçant
Jugement de plan de redressement
Jugement d'ouverture d'une procédure de redressement judiciaire";"08/08/2010
09/04/2010
01/04/2010
18/03/2010
12/04/2009";86800;01/01/1959;De 20 à 49 salariés;0;640234;677249;0;0;210329;395;0;767878;90510;0;0;642264;18788;2407417;0;0;3047651;1000000;0;252405;1611644;0;174540;0;0;240632;51189;10861;673464;186551;2859;95909;0;0;1261467;3047651;632;3354880;725863;4080744;8390;85195;4179148;1012210;-47;267492;76023;1360999;61881;616556;224080;224578;0;0;1900;68130;3913807;265341;106;10441;15441;5000;0;10073;0;0;8949;1124;252405;0;-1275;0;0;0;0;94217;0;0;0;0;0;0;0;-47657;41965;40029;0;250006;JARDRES;12;6,7;Société par actions simplifiée
382219079;FLORENSUC;38221907900037;1072Z;;;80090;03/06/1991;De 50 à 99 salariés;0;465263;200989;189611;0;470074;187976;18154;976043;257946;0;0;31794;86266;2418858;0;0;2884121;1100000;-321132;277098;1055965;33500;0;0;0;325960;312808;3222;555214;537052;0;60397;0;0;1794655;2884121;160922;3022072;2636431;5658503;0;3719;5676837;525801;-18489;577259;-3449;1491427;243559;1686091;631821;109417;0;7196;0;1505;5252141;424696;3184;25571;27648;0;0;75592;75592;0;198726;-123134;277098;0;0;55143;256553;0;76;97678;0;0;0;0;0;0;0;4058;0;16523;9331;400232;AMIENS;12;5,6;Société par actions simplifiée
507656130;MEDIVIE;50765613000014;4774Z;;;91150;12/08/2008;De 20 à 49 salariés;0;660970;0;0;0;0;277085;6123;659972;84048;0;0;199651;12497;1239377;0;0;1900347;12360;0;104721;476626;0;0;0;0;303673;160360;0;610429;141314;0;90101;0;117844;1423721;1900347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77918;0;30943;52755;0;0;0;0;0;0;0;0;0;0;0;0;ETAMPES;12;5,1;Société à responsabilité limitée (SARL)
666980065;SAUMUR ELECTRO DIESEL;66698006500021;4531Z;;;49400;01/01/1969;De 20 à 49 salariés;0;182535;0;75639;0;0;1163647;0;809008;123366;0;904;52487;9189;2234239;0;0;2416775;250000;0;66918;1179503;0;0;0;0;145595;182938;0;649182;249001;0;10555;0;0;1237271;2416775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10675;0;0;0;0;0;0;0;0;0;0;0;0;DISTRE;12;4,7;Société par actions simplifiée
388452575;AGENCE PROFIL ORGANISATION A.P.O;38845257500078;8230Z;;;31100;07/09/1992;De 6 à 9 salariés;0;434191;0;0;0;0;0;0;317415;100432;0;53716;284462;125920;881945;0;0;1316135;150000;0;18269;442185;0;0;0;0;39957;540;0;186071;102750;0;281217;0;263415;873950;1316135;0;2012605;396279;2408884;0;116552;2525461;18134;0;0;0;2184923;9588;256264;97068;14800;0;0;0;12;2580790;-55328;46001;1673;2257;0;6279;30632;0;0;2279;28353;18269;0;-1500;0;19004;0;18612;25271;0;0;0;0;0;0;0;0;0;0;0;-11584;TOULOUSE;12;4,6;Société par actions simplifiée
801007576;CARRELAGE MENUISERIE DU HAUT VIVARAIS;80100757600011;4752A;;;07430;01/10/2013;De 10 à 19 salariés;0;329340;0;0;0;0;422254;0;936240;26788;0;0;189542;4025;1578851;0;0;1908191;900000;0;131373;1177068;0;0;0;0;69886;24314;14058;401398;174028;0;0;0;47436;731122;1908191;306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174028;0;0;22890;0;0;0;0;0;0;0;0;0;0;0;0;DAVEZIEUX;12;5,3;Société à responsabilité limitée (SARL)
330754045;M4 SECURITE / ABC AM4S;33075404500061;4332B;;;75013;01/06/1984;De 10 à 19 salariés;0;637891;41077;0;0;0;38432;0;560960;275458;0;0;557171;26851;1499950;0;0;2137841;122666;208327;60746;1114956;0;0;0;0;371;120000;0;613342;237293;1;6853;0;45024;1022884;2137841;0;3473732;57376;3531108;1178;18427;3550926;0;7500;1374513;-6595;1214379;17948;565495;313904;29408;0;9412;0;22;3525986;24940;0;0;0;0;0;47063;0;0;21850;25213;60746;0;-10594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24940;PARIS 13;12;5,4;Société par actions simplifiée
320517543;CCMT;32051754300023;4120B;;;77170;01/11/1980;De 10 à 19 salariés;0;187972;9106;0;0;0;0;0;1645688;123639;0;0;2447547;26320;4252300;0;0;4440272;457347;1177252;30300;1710634;0;36820;0;0;339;1064576;0;773040;385143;0;40874;0;428846;2692818;4440272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2852;65888;0;309816;0;0;0;0;0;0;0;0;0;0;0;0;0;BRIE-COMTE-ROBERT;12;6,1;Société par actions simplifiée
522108950;PHARMA NATURE / PHARMA NATURE;52210895000026;1089Z;;;34740;01/05/2010;De 20 à 49 salariés;0;109556;146610;0;0;256033;0;0;46696;153809;0;0;4997;16608;624754;0;0;734310;10000;0;42986;124492;0;0;0;0;146814;1359;0;355688;40327;0;65630;0;0;609818;734310;23588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VENDARGUES;18;4,7;Société à responsabilité limitée (SARL)
798497483;SARL LE POPEYER;79849748300056;4617B;;;94160;12/11/2013;;0;60755;0;0;0;0;66620;0;37210;0;0;0;90487;2886;197203;0;0;257958;10000;76147;22995;109142;0;0;0;0;0;0;0;40224;0;47908;60684;0;0;148816;257958;0;804062;536040;1340102;0;0;1340102;823663;-58105;0;0;76355;3595;377010;131953;11519;0;0;0;850;1366840;-26738;0;1450;1450;0;0;55240;0;0;0;55240;22995;0;4057;0;18101;4057;1245;0;0;0;0;0;0;13;0;0;0;0;0;-28188;SAINT-MANDE;12;5,1;Société à responsabilité limitée (SARL)
454012907;GEMOLOGY;45401290700043;4646Z;;;78420;28/05/2004;De 10 à 19 salariés;0;345127;5763;0;0;0;544199;0;222099;94791;0;20015;13845;4548;905260;0;0;1250386;546722;-1000094;-198989;201117;0;0;0;0;427610;225420;66225;211695;112814;0;5506;0;0;1049269;1250386;128864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CARRIERES-SUR-SEINE;12;2,9;Société à responsabilité limitée (SARL)
421706540;SIPLAST;42170654000018;2229A;;;43700;01/01/1999;De 20 à 49 salariés;0;484042;351676;0;0;317626;16853;0;775223;144905;0;0;700572;10827;2317682;0;0;2801724;75000;0;191213;944278;0;0;0;0;518427;382536;0;653369;249708;0;53405;0;0;1857446;2801724;0;4031646;459739;4491385;0;2393;4632336;498914;14955;1509254;-5566;1371623;44093;716909;225692;75888;0;0;0;0;4451763;180573;4055;16644;16644;0;0;27858;0;0;13136;14722;191213;0;-8507;0;74172;0;30048;67650;0;0;0;0;106515;23;0;138558;0;151463;0;167984;SAINT-GERMAIN-LAPRADE;12;;Société par actions simplifiée
